gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TicketMedio,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NumServicos,Risk_Score,Risk_Tier
1,0,0,1,61,1,0,0,0,0,0,0,0,2,0,19.75,0,18.42950819672131,0,1,0,0,1,1,3,Baixo Risco
0,0,1,1,29,1,0,0,0,0,0,0,0,1,0,20.0,0,18.622413793103448,0,1,0,1,0,1,13,Baixo Risco
1,1,1,0,23,1,1,0,0,0,0,0,1,0,0,86.8,0,85.90652173913043,1,0,0,1,0,3,81,Alto Risco
0,0,1,0,57,0,0,1,1,1,0,1,1,0,1,58.75,0,60.30614035087719,0,0,0,0,0,5,33,Risco Medio
1,0,1,1,72,0,0,1,1,1,1,0,0,2,0,45.25,0,43.60833333333333,0,0,1,0,0,4,2,Baixo Risco
1,0,1,0,66,0,0,1,1,1,1,1,0,2,1,56.6,0,57.41212121212121,0,0,0,0,0,5,6,Baixo Risco
1,0,1,1,65,1,1,0,1,1,1,1,1,2,1,84.2,0,81.91538461538461,0,0,0,0,0,7,8,Baixo Risco
0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,80.0,0,78.075,1,0,0,0,0,2,80,Alto Risco
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,70.15,1,67.0875,1,0,0,1,0,1,84,Alto Risco
0,0,1,0,71,1,1,0,0,0,0,0,0,2,0,24.75,0,25.87183098591549,0,1,0,0,0,2,3,Baixo Risco
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,20.2,0,20.2,0,1,0,1,0,1,31,Risco Medio
1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,50.05,1,44.8375,0,0,0,0,1,2,45,Risco Medio
0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,19.35,0,18.279166666666665,0,1,0,0,0,1,22,Baixo Risco
1,0,0,0,24,0,0,1,0,0,0,1,1,1,1,50.6,0,53.69791666666666,0,0,0,0,1,3,45,Risco Medio
0,0,1,1,31,1,0,1,0,1,1,1,1,1,1,81.15,0,82.12096774193549,0,0,0,0,1,6,21,Baixo Risco
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,55.2,1,55.2,0,0,0,0,1,2,61,Risco Medio
1,0,0,0,30,1,1,0,0,0,1,0,1,0,1,89.9,0,90.77166666666668,1,0,1,0,0,4,67,Risco Medio
0,0,1,1,47,1,1,1,1,0,1,1,1,2,1,85.3,0,87.38829787234043,0,0,1,0,0,7,8,Baixo Risco
1,0,0,0,54,1,1,1,1,0,1,1,1,2,1,108.0,0,106.6787037037037,1,0,1,0,0,7,18,Baixo Risco
1,0,0,0,50,1,0,1,1,0,1,0,1,0,1,93.5,0,94.95,1,0,1,0,0,5,37,Risco Medio
1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,84.6,1,84.6,1,0,0,0,1,3,78,Alto Risco
0,0,0,0,72,1,0,0,0,0,0,0,0,2,0,20.25,0,21.762500000000003,0,1,1,0,0,1,2,Baixo Risco
0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,25.15,0,24.20689655172414,0,1,0,1,0,2,32,Risco Medio
1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,54.4,1,57.05,0,0,0,0,1,3,65,Risco Medio
0,0,0,0,10,0,0,0,0,0,1,0,0,2,1,29.6,0,29.905,0,0,0,0,1,1,27,Baixo Risco
1,0,1,0,18,1,1,0,0,0,0,0,0,0,1,73.15,0,72.55277777777778,1,0,0,1,0,2,81,Alto Risco
0,1,0,0,11,1,0,0,1,0,0,1,1,0,1,95.0,1,101.84545454545454,1,0,0,1,0,4,89,Alto Risco
1,0,0,0,16,1,0,0,0,0,0,0,0,2,0,19.75,0,17.771875,0,1,0,0,1,1,10,Baixo Risco
0,0,0,0,72,1,1,0,1,1,1,1,1,2,0,86.6,0,88.20138888888889,0,0,0,0,0,7,6,Baixo Risco
1,0,0,0,72,1,1,0,1,1,1,1,1,2,0,109.2,0,109.42083333333332,1,0,0,0,0,7,13,Baixo Risco
0,0,1,1,41,1,0,1,0,0,1,1,1,1,1,74.7,0,77.74756097560976,0,0,1,0,0,5,16,Baixo Risco
0,1,1,0,65,1,0,1,1,1,0,0,1,0,0,94.4,0,94.24846153846153,1,0,0,1,0,5,40,Risco Medio
0,1,0,0,13,1,0,0,1,1,0,0,0,0,1,54.8,0,56.25384615384615,0,0,0,1,0,3,65,Risco Medio
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,75.35,0,68.35,1,0,0,1,0,2,75,Alto Risco
1,0,0,0,41,1,1,0,0,1,0,0,1,1,0,65.0,0,61.75121951219513,0,0,0,0,1,4,27,Baixo Risco
1,1,0,0,15,1,0,0,1,0,0,0,0,0,1,74.4,1,71.61999999999999,1,0,0,1,0,2,80,Alto Risco
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.55,1,48.55,0,0,0,0,1,2,55,Risco Medio
1,0,0,0,42,1,1,1,1,1,0,0,1,1,1,99.0,0,102.3440476190476,1,0,0,1,0,6,49,Risco Medio
0,0,1,0,51,1,0,1,1,1,0,1,0,1,1,93.5,0,90.57941176470588,1,0,0,1,0,5,36,Risco Medio
0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,70.4,1,73.575,1,0,0,1,0,1,76,Alto Risco
1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,40.2,1,40.2,0,0,0,1,0,2,76,Alto Risco
1,0,0,1,32,1,1,0,1,1,1,1,1,1,0,83.7,0,82.290625,0,0,1,0,0,7,21,Baixo Risco
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,19.85,0,19.305,0,1,0,0,1,1,39,Risco Medio
0,0,1,1,67,0,0,0,1,1,1,1,1,2,1,59.55,0,61.252238805970144,0,0,0,1,0,5,12,Baixo Risco
0,0,1,1,61,1,1,1,1,1,1,1,1,2,0,115.1,0,114.88770491803278,1,0,1,0,0,8,9,Baixo Risco
1,0,0,0,50,1,1,1,1,1,1,1,1,1,0,114.35,0,115.822,1,0,1,0,0,8,25,Baixo Risco
0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,44.6,1,40.275,0,0,1,0,0,1,59,Risco Medio
0,1,1,0,29,0,0,1,0,1,0,0,1,0,1,45.0,0,42.36724137931035,0,0,0,1,0,3,61,Risco Medio
1,1,0,0,3,0,0,0,0,1,0,0,1,0,1,41.15,1,44.06666666666666,0,0,0,1,0,2,83,Alto Risco
1,1,0,0,13,1,1,0,1,1,0,1,1,0,1,106.9,1,104.94615384615383,1,0,0,1,0,6,90,Alto Risco
1,1,1,0,57,1,1,0,1,0,0,0,1,0,1,89.85,0,86.40964912280702,1,0,0,1,0,4,68,Risco Medio
0,0,0,0,31,0,0,1,1,0,1,0,1,2,1,49.85,0,49.03548387096774,0,0,0,0,0,4,14,Baixo Risco
0,0,1,0,45,1,1,1,1,1,1,1,1,1,0,113.3,0,111.82777777777778,1,0,0,0,1,8,28,Baixo Risco
0,0,1,1,61,1,1,1,1,1,1,1,1,2,0,88.1,0,90.60245901639344,0,0,0,0,1,8,5,Baixo Risco
1,0,0,0,50,1,1,0,0,0,0,0,0,2,0,24.9,0,23.905,0,1,0,0,0,2,5,Baixo Risco
0,1,0,0,19,1,0,1,1,0,1,1,1,0,1,105.0,0,105.64473684210526,1,0,0,0,1,6,68,Risco Medio
1,0,0,0,59,1,0,0,0,0,0,0,0,2,0,19.35,1,18.63728813559322,0,1,0,0,1,1,3,Baixo Risco
0,0,1,0,71,1,1,0,0,0,0,0,0,2,1,24.25,0,24.40774647887324,0,1,1,0,0,2,4,Baixo Risco
0,1,0,0,16,1,0,0,0,0,1,1,1,0,1,94.45,1,94.45,1,0,0,1,0,4,85,Alto Risco
1,0,1,0,57,1,0,1,1,0,1,0,0,2,1,59.75,0,60.52894736842106,0,0,0,1,0,4,6,Baixo Risco
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.8,1,24.8,0,0,0,0,0,0,63,Risco Medio
1,1,1,0,20,1,1,0,1,0,1,1,1,0,0,107.05,0,108.6025,1,0,0,1,0,6,80,Alto Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.6,1,70.6,1,0,0,0,1,1,75,Alto Risco
1,0,1,0,5,1,1,0,1,0,1,0,0,0,1,85.4,1,80.22,1,0,0,1,0,4,79,Alto Risco
0,0,1,0,52,1,1,0,1,1,0,1,1,0,1,105.05,1,108.17019230769232,1,0,0,1,0,6,72,Alto Risco
1,1,1,0,21,1,0,1,1,0,0,0,1,0,1,64.95,0,63.8,0,0,0,0,0,4,47,Risco Medio
1,0,0,0,14,0,0,0,0,1,1,1,1,0,1,55.0,0,55.13928571428572,0,0,0,1,0,4,74,Alto Risco
0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,50.55,0,48.95,0,0,0,0,0,2,49,Risco Medio
0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,55.15,0,53.81666666666666,0,0,0,0,1,3,40,Risco Medio
0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,51.2,0,49.825,0,0,0,1,0,2,56,Risco Medio
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25.4,0,25.4,0,1,0,0,1,2,36,Risco Medio
0,0,0,0,68,1,1,1,0,0,0,0,0,0,0,54.45,0,54.231617647058826,0,0,0,0,1,3,16,Baixo Risco
1,0,1,1,18,1,0,0,0,1,0,1,1,0,0,95.15,1,98.88611111111112,1,0,0,0,1,4,71,Alto Risco
0,0,0,0,22,1,1,0,0,0,0,0,0,1,1,76.0,0,81.07272727272726,1,0,1,0,0,2,58,Risco Medio
0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,44.35,0,46.3575,0,0,0,1,0,1,61,Risco Medio
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,70.0,1,70.0,1,0,0,1,0,1,80,Alto Risco
1,1,0,0,8,1,0,0,1,0,0,0,0,0,1,74.5,1,75.81875,1,0,0,1,0,2,83,Alto Risco
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,44.85,1,43.54,0,0,1,0,0,1,56,Risco Medio
1,1,0,0,24,1,1,0,0,0,0,0,0,0,1,76.1,1,71.3625,1,0,0,1,0,2,82,Alto Risco
1,0,0,0,35,1,0,1,1,1,0,0,0,1,0,61.2,0,57.74857142857143,0,0,0,0,1,4,14,Baixo Risco
1,0,1,1,23,1,0,0,1,1,1,0,0,1,0,86.8,0,84.38260869565217,1,0,0,0,1,4,30,Baixo Risco
0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,89.35,0,94.63333333333333,1,0,0,1,0,3,91,Alto Risco
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,19.7,0,18.3625,0,1,0,0,1,1,29,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.25,0,20.25,0,1,0,0,1,1,37,Risco Medio
0,0,1,1,71,1,0,0,0,1,0,0,0,2,0,76.05,0,76.56971830985916,1,0,0,1,0,2,12,Baixo Risco
1,1,1,0,35,1,1,0,0,1,0,1,1,0,1,100.8,0,98.21428571428572,1,0,0,1,0,5,84,Alto Risco
1,0,1,1,40,1,1,0,0,1,0,1,1,0,1,74.55,0,75.39375,0,0,0,1,0,5,59,Risco Medio
0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,73.6,1,73.6,1,0,0,0,1,2,69,Risco Medio
1,0,0,0,23,1,0,0,0,0,0,1,1,1,1,64.9,0,65.64347826086956,0,0,0,0,0,3,46,Risco Medio
0,1,0,0,4,1,1,0,0,0,0,1,1,0,1,95.45,1,99.025,1,0,0,1,0,4,93,Alto Risco
1,0,0,0,4,1,0,0,0,1,1,0,1,0,1,90.4,0,89.1625,1,0,0,1,0,4,83,Alto Risco
0,0,1,1,68,0,0,0,1,1,1,1,1,2,0,60.3,0,60.4264705882353,0,0,1,0,0,5,6,Baixo Risco
1,0,0,1,38,1,1,0,1,0,0,0,0,0,1,81.85,0,82.67631578947368,1,0,0,0,1,3,58,Risco Medio
1,0,1,1,52,1,1,0,0,0,0,0,0,2,0,24.8,0,23.63653846153846,0,1,0,0,1,2,4,Baixo Risco
1,1,1,0,32,1,1,0,0,0,0,0,0,0,1,74.9,1,71.9796875,1,0,0,1,0,2,78,Alto Risco
1,0,1,1,29,1,0,0,0,1,1,1,1,2,0,75.55,0,70.84137931034483,0,0,0,0,1,5,13,Baixo Risco
1,1,1,1,38,1,1,0,1,0,0,1,1,0,0,101.15,0,98.46973684210526,1,0,0,1,0,5,72,Alto Risco
1,0,0,1,48,1,1,1,0,1,0,1,1,1,1,78.75,0,76.71770833333333,0,0,1,0,0,6,21,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.25,0,19.25,0,1,0,0,0,1,42,Risco Medio
0,0,0,0,22,1,0,1,0,0,1,0,1,0,1,89.05,0,85.73863636363636,1,0,0,1,0,4,68,Risco Medio
0,0,0,0,43,1,1,1,1,1,1,1,1,2,0,115.05,0,113.83953488372094,1,0,1,0,0,8,17,Baixo Risco
0,1,1,0,5,1,0,0,0,0,0,0,0,0,1,69.35,0,68.32000000000001,1,0,0,1,0,1,85,Alto Risco
1,0,0,0,5,1,0,0,0,0,0,1,0,0,1,80.6,1,83.11,1,0,0,1,0,2,87,Alto Risco
1,0,1,1,51,1,1,1,1,0,1,1,1,1,0,110.05,0,111.49803921568626,1,0,1,0,0,7,21,Baixo Risco
1,0,0,0,71,1,0,0,0,0,0,0,0,2,1,19.9,0,19.085915492957746,0,1,1,0,0,1,3,Baixo Risco
0,0,1,1,38,1,0,1,1,0,1,1,1,1,0,80.3,1,80.49078947368422,0,0,1,0,0,6,11,Baixo Risco
1,1,1,0,24,1,0,0,0,1,0,1,1,0,1,93.15,1,92.96041666666667,1,0,0,1,0,4,85,Alto Risco
1,0,1,0,35,1,1,0,0,0,1,1,0,0,1,91.5,0,92.46714285714286,1,0,1,0,0,4,64,Risco Medio
0,1,0,0,54,1,1,1,1,0,1,1,1,1,0,82.45,1,80.55740740740741,0,0,0,0,0,7,14,Baixo Risco
0,0,1,1,72,0,0,0,1,1,1,1,1,2,1,60.0,0,59.22222222222222,0,0,0,1,0,5,10,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.8,0,44.8,0,0,0,1,0,1,72,Alto Risco
0,0,1,1,9,1,0,1,0,0,0,0,0,1,0,48.6,0,46.922222222222224,0,0,0,0,1,2,22,Baixo Risco
1,0,0,0,69,0,0,1,1,0,1,1,1,2,1,60.05,0,60.53188405797101,0,0,0,0,0,5,7,Baixo Risco
0,0,1,0,52,1,1,0,1,0,1,1,1,0,1,102.7,0,98.8096153846154,1,0,1,0,0,6,54,Risco Medio
0,1,1,0,11,1,0,0,0,0,1,1,0,0,1,82.9,0,80.00454545454545,1,0,0,1,0,3,82,Alto Risco
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,70.35,1,69.525,1,0,0,1,0,1,87,Alto Risco
0,1,1,1,28,0,0,0,0,0,0,1,0,0,1,35.9,0,34.77321428571428,0,0,0,1,0,1,66,Risco Medio
0,1,0,0,17,1,1,0,0,1,0,0,0,0,1,82.65,0,86.4735294117647,1,0,1,0,0,3,78,Alto Risco
0,0,1,1,35,1,0,0,0,0,0,0,0,2,1,19.85,0,21.124285714285715,0,1,0,0,1,1,6,Baixo Risco
0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,19.2,0,20.24375,0,1,0,0,1,1,25,Baixo Risco
1,0,0,0,46,1,1,0,1,1,0,1,0,1,1,94.9,0,96.15108695652174,1,0,1,0,0,5,45,Risco Medio
0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,73.85,1,73.03571428571429,1,0,0,1,0,2,86,Alto Risco
0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,80.6,1,77.9,1,0,0,0,1,3,77,Alto Risco
1,0,1,1,68,1,1,0,1,1,1,0,1,1,1,75.8,1,77.85220588235293,0,0,0,0,0,6,11,Baixo Risco
0,0,0,0,43,1,1,0,1,1,0,1,1,2,1,104.6,1,110.69418604651165,1,0,0,1,0,6,48,Risco Medio
0,0,0,0,68,1,1,1,1,1,1,1,1,2,1,88.15,0,90.41838235294118,0,0,0,1,0,8,9,Baixo Risco
0,0,0,0,36,1,0,0,1,0,0,1,1,0,1,94.8,0,99.04583333333332,1,0,1,0,0,4,68,Risco Medio
1,0,1,0,63,1,1,0,1,1,0,1,1,0,1,103.4,1,104.8095238095238,1,0,0,1,0,6,66,Risco Medio
0,1,0,0,32,1,0,0,1,0,1,0,0,0,0,54.65,0,57.190625,0,0,0,0,0,3,29,Baixo Risco
0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,85.75,0,87.65915492957747,0,0,1,0,0,8,4,Baixo Risco
0,0,1,1,66,1,1,1,1,1,0,0,0,0,1,67.45,0,68.31287878787879,0,0,0,0,0,5,15,Baixo Risco
1,0,0,0,63,1,0,0,0,0,0,0,0,1,0,20.5,0,21.081746031746032,0,1,0,0,1,1,6,Baixo Risco
0,0,0,1,41,1,0,0,0,0,0,0,0,1,1,20.25,0,21.09756097560976,0,1,1,0,0,1,10,Baixo Risco
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,72.1,0,72.1,1,0,0,1,0,2,89,Alto Risco
0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,90.4,1,84.1,1,0,0,1,0,3,90,Alto Risco
0,0,1,0,70,1,0,0,0,0,0,0,0,2,0,19.45,0,18.62142857142857,0,1,0,0,0,1,2,Baixo Risco
0,0,0,0,23,0,0,0,0,0,0,1,1,0,1,44.95,0,43.34130434782609,0,0,0,1,0,2,76,Alto Risco
0,1,1,0,64,1,0,1,1,1,0,0,1,1,0,97.0,0,100.4828125,1,0,0,0,0,5,20,Baixo Risco
1,0,1,1,37,1,1,1,0,1,1,0,0,2,1,62.8,0,61.58783783783784,0,0,1,0,0,5,7,Baixo Risco
1,0,0,1,17,1,0,0,0,0,0,0,0,1,0,44.6,0,40.08235294117647,0,0,0,0,1,1,26,Baixo Risco
0,1,0,0,7,1,0,0,0,0,0,1,1,0,1,89.15,0,82.05,1,0,0,1,0,3,90,Alto Risco
1,0,1,1,4,1,1,0,1,1,0,0,0,0,1,84.8,1,92.975,1,0,0,0,0,4,75,Alto Risco
0,1,0,0,21,0,0,1,0,0,0,1,0,0,1,41.9,1,40.00476190476191,0,0,0,1,0,2,68,Risco Medio
0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,80.25,1,84.6,1,0,0,0,0,2,80,Alto Risco
0,1,0,0,16,1,1,1,0,0,0,0,0,0,1,54.1,0,55.5625,0,0,0,1,0,3,62,Risco Medio
1,0,1,0,64,1,1,0,1,0,1,1,1,2,1,105.25,0,106.615625,1,0,0,1,0,6,28,Baixo Risco
1,1,1,0,27,0,0,1,0,0,0,0,0,0,0,30.75,1,29.81851851851852,0,0,1,0,0,1,39,Risco Medio
1,0,1,1,42,1,1,1,0,0,0,1,1,1,0,97.1,0,95.63690476190476,1,0,0,1,0,5,44,Risco Medio
1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,20.2,0,16.75,0,1,0,0,1,1,29,Baixo Risco
0,0,0,0,41,1,0,0,1,0,1,1,1,2,1,98.8,0,96.56463414634146,1,0,0,0,0,5,28,Baixo Risco
1,0,1,0,58,1,0,0,0,1,0,0,0,1,0,50.3,0,49.63017241379311,0,0,1,0,0,2,12,Baixo Risco
0,0,0,0,47,1,0,0,0,0,0,0,0,2,1,20.55,0,20.12127659574468,0,1,0,0,1,1,6,Baixo Risco
1,0,0,0,18,1,0,0,0,0,1,0,0,0,1,75.9,0,76.28055555555555,1,0,0,0,0,2,65,Risco Medio
1,0,0,0,5,1,0,0,0,1,0,1,1,0,0,96.5,1,98.51,1,0,0,0,0,4,81,Alto Risco
1,0,1,0,23,1,0,1,0,0,0,0,1,0,1,59.95,0,61.130434782608695,0,0,0,0,0,3,46,Risco Medio
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.15,0,19.15,0,1,0,0,1,1,36,Risco Medio
1,0,1,0,71,1,1,0,0,1,0,1,1,1,1,98.65,0,98.06830985915494,1,0,1,0,0,5,37,Risco Medio
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,112.6,0,112.87013888888887,1,0,1,0,0,8,9,Baixo Risco
1,0,1,1,33,1,0,0,0,0,0,0,0,1,0,20.6,0,20.916666666666668,0,1,0,0,1,1,9,Baixo Risco
1,0,0,0,2,1,1,0,0,0,0,1,0,0,1,85.65,1,90.75,1,0,0,1,0,3,90,Alto Risco
1,0,0,1,24,0,0,1,0,0,1,0,0,2,0,35.75,0,34.61666666666667,0,0,0,0,1,2,10,Baixo Risco
0,0,1,1,56,1,1,0,1,1,1,0,1,1,1,99.75,0,100.15,1,0,1,0,0,6,26,Baixo Risco
1,0,0,0,37,1,0,0,1,0,0,1,1,0,1,96.1,0,98.56216216216217,1,0,1,0,0,4,69,Risco Medio
0,0,0,0,43,1,1,0,1,1,1,1,1,1,0,85.1,0,85.1686046511628,0,0,1,0,0,7,20,Baixo Risco
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.35,0,25.35,0,0,0,0,1,0,64,Risco Medio
0,0,1,0,25,1,1,0,0,1,1,1,1,0,1,104.95,1,102.66,1,0,0,0,0,6,74,Alto Risco
0,0,0,0,61,1,1,1,1,1,1,1,1,2,0,89.65,0,87.02786885245901,0,0,0,1,0,8,8,Baixo Risco
1,0,0,0,17,1,1,0,0,1,1,0,0,1,0,86.75,0,82.95588235294117,1,0,0,1,0,4,56,Risco Medio
0,0,1,0,41,1,0,0,1,1,1,0,0,1,1,86.2,0,81.44024390243902,1,0,0,0,0,4,29,Baixo Risco
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50.65,1,50.65,0,0,0,0,1,2,53,Risco Medio
1,1,1,1,72,0,0,1,1,1,1,1,1,2,1,64.8,0,65.72708333333334,0,0,0,0,0,6,6,Baixo Risco
1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,90.85,1,90.85,1,0,1,0,0,4,84,Alto Risco
1,0,0,0,48,1,1,0,1,1,0,1,1,2,1,108.1,0,105.571875,1,0,0,0,0,6,36,Risco Medio
1,1,1,0,11,1,0,0,0,0,0,0,0,0,0,19.95,1,19.522727272727277,0,1,0,0,1,1,33,Risco Medio
0,1,1,0,55,1,1,0,1,1,0,0,0,0,1,85.45,1,88.63090909090909,1,0,0,1,0,4,63,Risco Medio
0,0,0,0,42,0,0,1,1,1,1,0,1,1,1,54.75,0,55.91547619047618,0,0,0,1,0,5,25,Baixo Risco
1,0,0,0,44,1,1,0,0,1,0,0,1,0,1,90.4,0,92.3409090909091,1,0,0,0,1,4,68,Risco Medio
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,44.0,0,44.0,0,0,0,1,0,1,60,Risco Medio
0,0,0,0,27,1,1,0,0,0,0,1,1,0,1,95.6,0,96.12037037037037,1,0,0,0,0,4,80,Alto Risco
1,1,1,0,27,1,1,0,1,1,1,1,1,0,1,84.8,0,85.53888888888889,0,0,0,0,0,7,55,Risco Medio
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,44.3,0,44.65,0,0,0,1,0,1,74,Alto Risco
0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,19.9,0,19.344736842105263,0,1,0,0,1,1,26,Baixo Risco
0,1,1,0,42,1,1,0,0,0,0,1,1,0,1,95.05,0,93.91666666666669,1,0,0,1,0,4,82,Alto Risco
0,0,0,0,66,1,1,1,1,1,1,1,1,2,1,90.05,0,90.39318181818182,0,0,1,0,0,8,6,Baixo Risco
1,1,1,0,33,1,1,1,0,1,1,1,1,0,1,109.9,0,111.96060606060604,1,0,0,0,0,7,66,Risco Medio
0,0,0,0,34,1,0,0,1,0,0,0,0,0,1,73.95,1,74.24852941176471,1,0,1,0,0,2,57,Risco Medio
1,1,0,0,33,0,0,0,0,1,1,1,1,0,1,54.6,0,54.65757575757576,0,0,0,1,0,4,67,Risco Medio
0,0,1,1,23,1,0,0,0,0,0,0,0,1,0,20.05,0,18.047826086956523,0,1,0,0,1,1,11,Baixo Risco
0,0,0,0,32,1,0,0,0,0,0,0,0,1,0,19.75,0,19.5046875,0,1,0,0,0,1,11,Baixo Risco
0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,20.05,0,21.60909090909091,0,1,1,0,0,1,17,Baixo Risco
1,0,1,1,69,1,1,0,0,1,0,1,1,0,1,99.45,1,101.55942028985508,1,0,1,0,0,5,50,Risco Medio
0,0,1,0,68,1,0,1,0,0,1,0,0,1,0,55.9,0,56.6,0,0,0,0,0,3,5,Baixo Risco
1,0,0,0,20,1,0,0,0,0,0,0,0,2,1,19.7,0,20.97,0,1,0,0,1,1,12,Baixo Risco
1,0,0,0,72,1,0,0,0,0,0,0,0,2,1,19.8,0,20.39930555555556,0,1,1,0,0,1,3,Baixo Risco
1,0,1,1,60,1,1,1,0,1,0,1,0,1,1,95.4,0,96.86666666666666,1,0,0,0,0,5,27,Baixo Risco
1,1,1,1,32,1,0,0,1,0,0,1,1,0,1,93.95,0,89.4203125,1,0,0,0,1,4,70,Risco Medio
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.9,1,19.9,0,1,0,0,1,1,44,Risco Medio
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.6,1,19.6,0,1,0,0,1,1,44,Risco Medio
1,1,0,0,3,1,1,0,1,0,0,0,0,0,1,81.35,1,77.89999999999999,1,0,0,1,0,3,87,Alto Risco
0,0,1,0,46,1,1,0,0,0,0,0,0,1,1,24.45,0,23.17717391304348,0,1,0,0,0,2,12,Baixo Risco
0,0,1,0,29,1,1,0,0,0,0,0,0,0,1,74.95,0,74.10517241379311,1,0,0,1,0,2,77,Alto Risco
1,0,0,0,51,1,1,0,1,1,1,0,0,0,1,87.35,0,87.70588235294117,1,0,0,1,0,5,54,Risco Medio
0,1,1,0,48,1,0,0,0,0,0,0,0,0,1,70.65,0,73.85520833333334,1,0,0,0,0,1,57,Risco Medio
0,0,1,1,16,1,0,0,1,0,0,0,0,0,0,73.25,0,74.734375,1,0,0,0,0,2,56,Risco Medio
1,0,1,0,70,1,1,0,1,1,1,0,1,2,1,98.7,0,97.9842857142857,1,0,0,0,0,6,14,Baixo Risco
0,0,1,1,40,1,1,0,0,0,0,0,0,2,1,24.8,0,25.6175,0,1,0,0,1,2,7,Baixo Risco
0,0,1,1,22,1,0,0,1,0,0,0,1,0,0,83.3,1,83.90454545454546,1,0,0,1,0,3,67,Risco Medio
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,75.3,1,75.3,1,0,0,0,0,2,81,Alto Risco
0,0,1,1,5,1,1,0,0,0,0,0,0,0,1,24.3,0,26.45,0,1,0,0,1,2,40,Risco Medio
0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,69.85,0,73.63571428571429,1,0,0,0,0,1,77,Alto Risco
1,0,0,1,29,1,1,0,1,1,1,0,1,1,0,100.55,0,97.60172413793104,1,0,1,0,0,6,35,Risco Medio
1,0,1,1,44,1,1,0,0,0,0,0,0,1,0,25.7,0,25.238636363636363,0,1,0,0,1,2,9,Baixo Risco
0,0,0,0,10,0,0,1,1,1,0,0,0,0,0,40.7,0,44.93,0,0,0,0,0,3,43,Risco Medio
0,1,1,0,55,1,1,0,0,0,0,0,0,0,0,51.65,0,51.61000000000001,0,0,0,0,0,2,30,Baixo Risco
1,1,1,0,52,1,1,0,1,1,0,1,1,1,1,105.1,0,103.39230769230768,1,0,0,0,0,6,52,Risco Medio
